"Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PCDH17",0.585778791092664,11.2008583291404,7.1556240319895,3.94100838547739e-11,2.4397101400036e-08,14.9703635889162
"ALDH1L2",0.685272252075809,15.5434257557732,7.14470291651061,4.17908992867443e-11,2.4397101400036e-08,14.9142762714221
"BTG1",0.271081330027592,8.13055180088359,7.1445405950074,4.18273369837209e-11,2.4397101400036e-08,14.9134429365573
"ADRA2B",0.622512749730418,7.71935895207238,7.09999139920133,5.31123603693654e-11,2.99980151383988e-08,14.6850634336176
"SPRR2C",-0.607768169159392,10.3939148632609,-7.08887081081184,5.63696875180251e-11,2.99980151383988e-08,14.6281572649262
"IFI27L1",1.16946505907888,8.50200207137599,7.08911774569454,5.63977160597859e-11,2.99980151383988e-08,14.6277542424107
"GPN3",0.747508969395093,13.7076483393737,7.08417345109656,5.78584808455589e-11,2.99980151383988e-08,14.603272276433
"C17orf103",0.932837497407749,13.3942460644933,7.05612535521302,6.72722386647319e-11,3.39361171534384e-08,14.4591937138681
"C10orf96",0.475749403141363,8.22660593160792,7.04535998674241,7.11235170527549e-11,3.46343736119499e-08,14.4059039325329
"XLOC_002319",-0.70822613914341,7.55320957112334,-7.04232812925148,7.23675634002704e-11,3.46343736119499e-08,14.3893753240193
"OXT",1.18163835283957,8.78153548683603,7.02499040434149,7.94240544644977e-11,3.70612494144962e-08,14.3004608842461
"C10orf93",0.746475197760052,13.5167170979346,7.01344744004117,8.43968160021413e-11,3.84211358702431e-08,14.2423824849347
"NELL2",-0.289619702337876,8.30599577395476,-6.98557665139866,9.77876065230211e-11,4.34572779940997e-08,14.1015819687265
"LOC643529",0.730029894573642,8.66033029679719,6.97778550783918,1.02070328556094e-10,4.43056437790579e-08,14.060675434454
"TNFSF11",0.319343496428702,9.3977178145438,6.96498846237017,1.09088084082087e-10,4.62756611225492e-08,13.9970649540707
"HIST1H3G",0.663648756704493,15.6619092070269,6.94897440343382,1.18761225434316e-10,4.91662397719298e-08,13.9158708672126
"HNRNPC",0.355896105523291,10.3792813561813,6.94113250304349,1.23802282371318e-10,4.91662397719298e-08,13.8761437995281
"MXI1",-0.330257108713978,10.5996874016455,-6.94112893724985,1.23804621981286e-10,4.91662397719298e-08,13.8761257401258
"ALDH8A1",0.516546890933192,8.87875424634886,6.93625559742197,1.270432966324e-10,4.9401315242578e-08,13.8514482840476
"C5orf58",0.694279718759323,15.0960543997308,6.91406847958975,1.42877705746582e-10,5.44247424032644e-08,13.7392036692662
"ID3",0.561948363628898,16.7118974409767,6.89085416463316,1.61531734733238e-10,6.02997965759176e-08,13.6219491091289
"PHGDH",0.455538082395727,7.21551374091497,6.8840113383168,1.67475436877028e-10,6.12927260648965e-08,13.5874228900442
"LRFN3",0.571391934402134,16.6581473545241,6.87796756388318,1.72904303815823e-10,6.16136867989838e-08,13.5569422910243
"MEP1A",0.794296522911993,9.22819170194938,6.87604603770677,1.74954481668692e-10,6.16136867989838e-08,13.5457518052977
"LRRC29",1.16843781693506,8.63499840243627,6.87036013465008,1.80281256053317e-10,6.23138823006511e-08,13.5170961508405
"SLC25A31",0.703927300227061,15.257375456261,6.82277394184654,2.31254715395836e-10,7.84794411429687e-08,13.2791430905516
"OR51G2",0.51829880335178,16.8392648166813,6.81181702910044,2.44948802691395e-10,8.16423107541944e-08,13.2241852475461
"TMPRSS4",-0.703955225585252,7.49163010157724,-6.75772995654615,3.25699328982479e-10,1.0660589830714e-07,12.9520989919324
"DEM1",0.723633057577027,11.8656885533067,6.75445609081707,3.31269333073352e-10,1.0660589830714e-07,12.9358960836819
"RAD51B",0.271143929506976,10.3912235035318,6.74864564675712,3.41102935110279e-10,1.07909937014125e-07,12.9079061553625
"PSPH",0.83549794511895,7.86120136069438,6.74046464852891,3.56560662418337e-10,1.09452313182662e-07,12.8656511641141
"XLOC_006529",-0.297993625316632,9.46756840598764,-6.73955539783276,3.5770646151312e-10,1.09452313182662e-07,12.8625157932406
"ANXA8L2",0.796142610121936,13.3297422951242,6.71202330617821,4.13544827479185e-10,1.23220053273869e-07,12.7240573109575
"PHLDB2",0.330350411916778,11.4495731174351,6.71068518514269,4.15904814157714e-10,1.23220053273869e-07,12.7185630708601
"ARHGEF6",0.542520643531086,7.60170554420805,6.70416876921631,4.30280893563538e-10,1.25026450340358e-07,12.6861142226261
"DBNDD2",1.13417599314418,10.2958419608848,6.70219141365096,4.35398835902666e-10,1.25026450340358e-07,12.6748948383418
"GOLGA6L1",0.602571817965969,12.5610727221719,6.68663676752281,4.71436684690596e-10,1.33323723026515e-07,12.598892285325
"MFI2",0.266516070230658,8.9498773285109,6.6780564057708,4.92970126273257e-10,1.37332647864035e-07,12.5562473210839
"C6orf89",-0.333165940467376,9.2690294226769,-6.65421015783737,5.58039627721491e-10,1.51097075088479e-07,12.4378771088267
"LOC100133461",-1.01342858036473,9.79324169797419,-6.65431253805435,5.58569417685778e-10,1.51097075088479e-07,12.4370422251483
"BRMS1L",0.438752898886689,8.05433169650626,6.65037205427545,5.69275687398882e-10,1.51793295790002e-07,12.4188454761996
"HDAC2",0.329552721619557,9.53746998810552,6.64288842264347,5.91829233730151e-10,1.55584403486947e-07,12.3817533599666
"MGC70870",-0.753286836888371,9.09001135576709,-6.63182718461186,6.27705287986795e-10,1.62723877781577e-07,12.3256414619169
"PHF13",0.53577359546378,10.2532181774676,6.61846246602871,6.71747736990304e-10,1.71755774122247e-07,12.2608376985291
"METTL22",0.766135679127895,10.2870494206535,6.61405235949417,6.88268748927785e-10,1.73081121830357e-07,12.2377161480161
"LRRC52",1.01738826010652,8.12132770340041,6.61091846884979,6.99528481157975e-10,1.73081121830357e-07,12.2222266465659
"LRRC6",-0.301455002662178,9.27503455664538,-6.60920218046461,7.04750348733303e-10,1.73081121830357e-07,12.2150568174563
"EPN2",0.4703694547727,6.55383982555065,6.59483916249081,7.59125314637721e-10,1.84003015070328e-07,12.1441149560575
"CLEC10A",0.596616992274464,12.6568580896206,6.592355487938,7.68938396757868e-10,1.84003015070328e-07,12.1318557232882
"GXYLT1",-0.56376692547885,7.5950452420944,-6.58302628877433,8.06927786995371e-10,1.90649457522387e-07,12.0858289841788
"RANBP3",0.583875372696713,10.6640012028382,6.57762246684745,8.29812118273768e-10,1.93605539844749e-07,12.0591408357539
"BAZ1B",0.450348465619775,10.3865884533022,6.57494094621008,8.41343950658104e-10,1.93872652333747e-07,12.0459664769508
"CN5H6.4",1.0200706663858,8.21104193584707,6.57148026500469,8.57731210488746e-10,1.95238451753322e-07,12.0276266629066
"TMC7",0.809952749306984,7.12601592118533,6.56155105293722,9.0282317255625e-10,1.98859450062281e-07,11.9787287285607
"LBP",1.0184743394138,8.13680596855855,6.56153901816408,9.02879219329897e-10,1.98859450062281e-07,11.9786694849576
"MMD2",0.711717033613632,10.196157997012,6.56083963345992,9.05945721057137e-10,1.98859450062281e-07,11.9754228422701
"LOC643988",0.838769132735236,9.51482203155376,6.55867527621395,9.16313795813969e-10,1.98859450062281e-07,11.964573755451
"AKAP8",-0.305013424402458,8.23942251269701,-6.55617210526294,9.26909839561664e-10,1.98859450062281e-07,11.9535308191754
"UCKL1",1.05167532598917,8.17688368857442,6.54692695894465,9.73520246292416e-10,2.06485856784636e-07,11.9067807263832
"LOC286154",0.621188710407158,9.39499219260854,6.54147114929977,1.00075931927817e-09,2.0987834488008e-07,11.880421054753
"TCEANC",0.672409603473052,7.75348970769326,6.52653847211391,1.08087053498456e-09,2.24160539283186e-07,11.8069442893421
"MEG8",-0.446586863637859,8.97628329100817,-6.50543467065263,1.20350342225018e-09,2.458883547934e-07,11.7043480205817
"PITHD1",-1.25067850235404,9.39600412594339,-6.50433472541364,1.2119865331365e-09,2.458883547934e-07,11.6977165868275
"IRAK2",0.352603556144512,9.50038123463304,6.49786975594268,1.25117709160697e-09,2.51109896933808e-07,11.6672828180943
"CRYZ",0.765425351025518,9.03749793444668,6.48843994859667,1.31500517665745e-09,2.61112464067141e-07,11.6198822645545
"AKAP5",-0.151010750524113,8.13365336270032,-6.48256579322507,1.35338014346711e-09,2.65903582924353e-07,11.5923693626714
"ORMDL3",0.29166885846536,7.59959498547373,6.47841097054516,1.38251791887339e-09,2.68798926622623e-07,11.5720475973874
"CACNA1C",0.270574553270303,7.41123129118418,6.47520662129721,1.40541117581732e-09,2.7043298553227e-07,11.5563794662316
"TSSK6",0.509609085661349,9.74934302885944,6.46465462269616,1.48346981714414e-09,2.82540450377503e-07,11.5048132114903
"RUFY4",0.522853106929153,10.3674460373378,6.45981615769101,1.52067529565204e-09,2.85769603330651e-07,11.4811833024167
"PRAMEF13",-1.31906658017305,14.9419647627547,-6.45875064987496,1.53104528974364e-09,2.85769603330651e-07,11.4747701967569
"LOC100130386",-0.863037296384498,13.0460943475721,-6.45071463530649,1.59529971198489e-09,2.94814545784138e-07,11.4355538804059
"GLCE",2.02004639848619,8.92402029961582,6.4424658545555,1.66401605644561e-09,3.00941688899815e-07,11.3953264965828
"SSPO",1.12128605089329,10.6008046003466,6.44216069792136,1.66661328842952e-09,3.00941688899815e-07,11.3938388489796
"SPATC1",0.325502418579774,8.79319215127839,6.43969444691163,1.6855084839552e-09,3.00941688899815e-07,11.3830154748334
"FLJ43315",1.00398225680059,11.6736414434893,6.43909271045426,1.69294815614683e-09,3.00941688899815e-07,11.3788844240987
"NARF",0.416798965004095,8.3723064679966,6.43041402065603,1.76734267070879e-09,3.10120276485173e-07,11.3377945318061
"XLOC_003491",0.249949175563996,6.62015008512344,6.42925734062591,1.77781246096509e-09,3.10120276485173e-07,11.332160812914
"RBP7",1.41129139729284,10.8204218141286,6.42479720764629,1.8211597325359e-09,3.14740244516506e-07,11.3092537962841
"LOC100509490",0.373351048406474,6.05161047134769,6.41788820446986,1.88402592023587e-09,3.188641308632e-07,11.2768154678685
"SCGB1A1",1.20368968926929,9.9708326901428,6.41705054715314,1.89458223810853e-09,3.188641308632e-07,11.2715561772709
"ZNF7",1.1287182064629,10.5597198200079,6.41287042821111,1.93540373112974e-09,3.188641308632e-07,11.2512246447772
"CYP4F2",1.00773255402783,11.6363733023665,6.41140835397894,1.94988519838837e-09,3.188641308632e-07,11.2441150043085
"DMBT1",0.530677809714077,7.30663604626206,6.41013161166727,1.96004987014854e-09,3.188641308632e-07,11.2390864817542
"C17orf98",0.5001622785007,16.9782085965994,6.41007737825602,1.9605919120801e-09,3.188641308632e-07,11.2388227709045
"MFF",0.810924597866799,9.86143079547698,6.40993300882115,1.9646062174802e-09,3.188641308632e-07,11.236941719939
"HGD",0.32739970292793,10.190992732483,6.400078681882,2.06308796351285e-09,3.30838357359436e-07,11.1902245971966
"TMEM14A",-1.1579997938381,11.4235487461006,-6.39857219331646,2.08168927431238e-09,3.30838357359436e-07,11.1817341779329
"MBD4",0.46032359887793,8.89542978960683,6.39608936328261,2.10543835142684e-09,3.30838357359436e-07,11.1708461892688
"DEFB105B",0.497737246359444,9.76534399823523,6.39435697222165,2.12409471257604e-09,3.30838357359436e-07,11.1624330146297
"TXNDC16",1.00810780586072,8.18877876370643,6.39434288896141,2.12700792301807e-09,3.30838357359436e-07,11.16119556159
"UBE2W",-0.435737092846695,9.50610475608444,-6.38673759720243,2.20809891775582e-09,3.40612944627375e-07,11.1254450206627
"NOP14",0.50305980539227,7.38280407481481,6.37446552416054,2.35032256861741e-09,3.58579306006941e-07,11.0659211183737
"S1PR3",-0.430074801495438,12.8261443793519,-6.37340797283752,2.36299247998145e-09,3.58579306006941e-07,11.0607945390296
"C19orf73",0.361187042324687,9.51687470213664,6.32825501230144,2.9714222697382e-09,4.4727094084406e-07,10.8423457579247
"C19orf40",0.856438631632786,8.73188010866869,6.31914701097227,3.11553973536431e-09,4.65212393284599e-07,10.7972633235579
"GIMAP4",0.991219848549444,8.2284726522163,6.31606301653363,3.16453600837855e-09,4.65520621508325e-07,10.7823878932885
"CYBRD1",-0.359024908420908,11.8826896105153,-6.314614528825,3.18383978872186e-09,4.65520621508325e-07,10.7765213719735
"SSX1",0.304441774310549,8.03560936408953,6.31408214502946,3.19242644270376e-09,4.65520621508325e-07,10.7739538550973
"AMZ2",0.411984134603499,9.11194135614766,6.30842666294172,3.28506004486676e-09,4.75315083235954e-07,10.7466866524347
"SMG9",0.506655787819613,6.70053373257488,6.30419367393112,3.35827197681511e-09,4.78725273623347e-07,10.7257110954861
"PHF8",0.295177750521464,9.92790061619933,6.30396942569072,3.3599255743187e-09,4.78725273623347e-07,10.7252061525515
"LOC284661",0.771473760404684,10.9077489549717,6.30184794683693,3.40035174032959e-09,4.80814888130695e-07,10.7138743347026
"XLOC_005208",1.14555135673097,11.5661504196727,6.29003803768748,3.60934507806005e-09,5.06529517909706e-07,10.6570180827649
"ZNF79",0.664098405702,15.7423385951031,6.28266217751464,3.74223495725533e-09,5.21259816993811e-07,10.6224950962149
"IGFALS",0.286084641090293,10.9575269431132,6.27941990516218,3.8033469712166e-09,5.24357283792973e-07,10.6070468878765
"CD300LF",0.512297418923112,7.3213512207235,6.27851958900172,3.82065848357055e-09,5.24357283792973e-07,10.6027184423781
"C19orf21",0.364624993304201,8.95720857148911,6.26679581735101,4.05328627220882e-09,5.52223272049472e-07,10.5463856549684
"VSIG2",-0.355988564080091,6.99222575892583,-6.26456924037122,4.09901486986214e-09,5.54406612652006e-07,10.535693566673
"SUSD5",0.512995204921347,7.43304154276928,6.26260813061447,4.13971133009158e-09,5.5588281997237e-07,10.5262780143104
"LSM11",-0.662736055671148,11.3923508260588,-6.25366211474605,4.33473256885299e-09,5.77912738554578e-07,10.4824628227625
"MED20",0.31085918321427,6.63761714496807,6.24921415685139,4.42848128188811e-09,5.86224135648522e-07,10.4620157481126
"ANPEP",0.885186850562184,11.4880006904507,6.2438681597937,4.55465426430482e-09,5.98680435515841e-07,10.4353126427001
"GIPR",-0.222165466699033,11.3332970983812,-6.23716053583246,4.70522867733942e-09,6.1414750533245e-07,10.4042500892647
"DEFA10P",0.520339348841137,6.98776931915613,6.22511331291059,5.00051846911911e-09,6.40100169482233e-07,10.346270005777
"DIAPH2",0.641994527758417,11.8780574740777,6.2244112796175,5.02024545524834e-09,6.40100169482233e-07,10.3425421108797
"ST6GAL2",-0.374464579868019,12.1951294189182,-6.22367670632919,5.03498857006123e-09,6.40100169482233e-07,10.3397044362292
"PKHD1L1",0.290903614422278,9.26262006180431,6.22342960243022,5.0412389452927e-09,6.40100169482233e-07,10.3385223082979
"HGSNAT",0.229172948770697,9.71523995916065,6.21096964415586,5.36649453140214e-09,6.76794732625817e-07,10.2789489727208
"LOC284801",0.846694669445982,9.39162276601818,6.20851404736898,5.43938971425189e-09,6.81383953130949e-07,10.2661622806205
"CNTN3",0.729179343989329,10.0314486660583,6.20501644376451,5.5355986117445e-09,6.8881298725474e-07,10.2494575090036
"RHOXF2",-0.654247081475344,10.7832290120231,-6.20353570467417,5.57582676995567e-09,6.89223885173659e-07,10.2425482263067
"TBCK",1.14611658900821,9.2629382591923,6.19993779521036,5.67828183356417e-09,6.97270594891284e-07,10.2252110214391
"HSP90B1",0.330811757461287,9.98036388063976,6.19018895593674,5.95542478752144e-09,7.26522899732599e-07,10.1797425461565
"CRCT1",-0.864098423339147,8.54817633303336,-6.18758895504651,6.0404720975792e-09,7.30096284447699e-07,10.1663019733217
"LHX3",-0.412941114375451,8.46924540143433,-6.1866142001159,6.06294798228735e-09,7.30096284447699e-07,10.1626957094809
"KRTAP3-2",0.815878561317632,11.115629463672,6.18331294757533,6.17110438772658e-09,7.38356816646902e-07,10.1459191452439
"LARS",0.982324347743593,9.36439678029361,6.18139520408023,6.23058962064868e-09,7.4072582974145e-07,10.1367802573888
"ZNF658",0.397975718203401,11.2107562090357,6.17159504423441,6.53593222736957e-09,7.72108702682614e-07,10.0911352772587
"C21orf116",-1.08871016231437,10.8629371509991,-6.16989475538315,6.59931924464952e-09,7.74693671077882e-07,10.0820093082317
"RRM2B",0.212862839635995,11.0352947729637,6.16257107263085,6.83736049890566e-09,7.97620835700463e-07,10.0481870654807
"PDE4DIP",0.163536012490321,9.72542813369536,6.15756001821754,7.0106008811687e-09,8.10879706417346e-07,10.0243531563011
"C7orf61",0.278911685187187,6.2570552805695,6.15678132860771,7.03790583657166e-09,8.10879706417346e-07,10.0206504920499
"GLRX5",0.351951452510548,13.447502462299,6.14865404461738,7.32920166809992e-09,8.39261037638559e-07,9.98202123531776
"PABPC5",0.589783448854036,10.4195519523674,6.14669011309644,7.40618339939472e-09,8.42904958229893e-07,9.97210805706397
"PAFAH1B3",1.11211185625526,9.96999255474313,6.14062699025064,7.63718902777848e-09,8.63928080021123e-07,9.94288319197818
"CCDC126",0.943346069294614,8.24730511246163,6.13844486876275,7.72069765079654e-09,8.6811338344649e-07,9.93252545718834
"GLB1",0.382061628671408,9.8572204737007,6.12197154960636,8.37132632231415e-09,9.35633567700561e-07,9.8554034671545
"PTPRS",-0.395332670195127,9.43247899053896,-6.11027957356375,8.87261432486838e-09,9.85758014128978e-07,9.80002040507155
"RBBP9",0.648098969532869,8.91698428582042,6.1057890666123,9.0814756006477e-09,1.00299255672242e-06,9.77792134370592
"LOC100509861",0.992746595007647,12.8246180771844,6.09932252289812,9.37950198732315e-09,1.02981414466698e-06,9.7471840435688
"HDAC7",0.642955039894901,9.07299989615984,6.09056096677154,9.79483089542553e-09,1.06912584013519e-06,9.70591749645425
"RNASE9",-0.7078230354296,8.46973317818771,-6.0813434885807,1.02547521869105e-08,1.10730589394379e-06,9.66223738175572
"LHX2",0.330783156674732,12.1110985200671,6.08024115582315,1.0299629445594e-08,1.10730589394379e-06,9.65801264493909
"IFNG",0.264864897852143,10.7900602704405,6.07979195731484,1.03225944573383e-08,1.10730589394379e-06,9.65589210714616
"POLD2",-1.02578290084991,9.12060179372755,-6.07563325549296,1.05491609446396e-08,1.12514336589542e-06,9.63528818748841
"HTRA4",0.680145005108532,14.0564012630385,6.05786343140976,1.1514906467112e-08,1.22116891595821e-06,9.55186951792501
"C1QL2",-0.561117528365963,8.57951090031126,-6.04004535686116,1.25739962178743e-08,1.32595276500918e-06,9.46810390800299
"SEMA6C",0.357048764720311,8.56768493021774,6.02083050638294,1.38169716803907e-08,1.44884144053086e-06,9.37834211049783
"TTTY10",1.10859786793506,11.5147673307933,6.00952846174435,1.4624008659897e-08,1.52490012087697e-06,9.32438121707896
"DMP1",0.295671952029803,12.8423156249803,6.00505048261189,1.49343710513401e-08,1.54783620862449e-06,9.30432838631994
"SLC25A6",0.262390397438328,9.66923480981365,6.00402711112779,1.50098234000018e-08,1.54783620862449e-06,9.29953235296782
"HAUS2",0.502604857624073,8.18781296247798,5.99707306260468,1.55325407014602e-08,1.59293885820195e-06,9.26695488897188
"ENPP3",-0.612321584458213,13.0971477949982,-5.98946070797292,1.61318661544779e-08,1.63725335206893e-06,9.23095348638333
"ELAC2",-0.327604311888549,11.0038396440982,-5.98823957687849,1.6222348977251e-08,1.63725335206893e-06,9.22560485343527
"LOC100128714",0.417274074608064,17.4642879938092,5.98801225813772,1.624049137351e-08,1.63725335206893e-06,9.22454123483749
"LOC286059",0.352357997852943,10.040794444799,5.98707484895491,1.63155169292698e-08,1.63725335206893e-06,9.22015537210188
"LOC100131490",0.411635523312053,8.29037293089467,5.98559796719444,1.64344097072786e-08,1.64036501169174e-06,9.21324629507122
"CCR10",0.918314130738922,9.08022729935547,5.980636925409,1.68575579135557e-08,1.67365063008786e-06,9.18912229005476
"TMEM132C",-0.749118336629803,8.20493904979463,-5.97815615466958,1.7064253868152e-08,1.68520792830189e-06,9.17752615974579
"ATPIF1",0.403043303650369,6.43220498759856,5.97568070845925,1.7255088630644e-08,1.6950854173209e-06,9.16687785922631
"KIAA2026",0.567571606157417,6.99943721485979,5.97172777992464,1.76087075396377e-08,1.72076715302271e-06,9.14763133060275
"GRIN1",0.549059858650084,8.44538351945439,5.95817225238007,1.8810823709429e-08,1.82866679446089e-06,9.08476870435346
"ALG10",-0.614524470430921,12.9707275988129,-5.95194497720566,1.93963220638582e-08,1.87581529182338e-06,9.05561575050355
"T",0.666316649404901,14.6471099004122,5.94724740448123,1.98496136456598e-08,1.90975793142392e-06,9.03364395342858
"C9orf163",0.40035083477831,11.1291144356603,5.93907419761265,2.0647422491667e-08,1.9763289272152e-06,8.99611659810179
"KATNAL2",-0.424812365028541,12.0130991875031,-5.93393799849931,2.11729517094264e-08,2.01629154926757e-06,8.97220713111778
"RPS11",-0.615696045020724,8.637617259357,-5.93240410351308,2.13507035786745e-08,2.02289787967492e-06,8.96431012930001
"LCAT",-0.670567504226604,10.4836427435886,-5.92954004173245,2.1655213982908e-08,2.04138671207565e-06,8.95084908179133
"SUSD4",0.441034268936057,7.08853735891821,5.9275810595269,2.1841578990888e-08,2.04860840133128e-06,8.94263203824051
"PRICKLE3",-0.724733922378923,14.5533878514339,-5.91884277595385,2.28139630542468e-08,2.12344408391011e-06,8.90125598011191
"URGCP",0.818810415983965,9.29968200872304,5.91839906893721,2.28669842414108e-08,2.12344408391011e-06,8.89905803070262
"RPP40",-0.174722657022069,8.64352585627046,-5.91592277483224,2.31220401506956e-08,2.13649940303334e-06,8.88844195071244
"CPOX",0.390866171295615,10.998667362709,5.90836456371675,2.3991215101381e-08,2.2058917727452e-06,8.85334383216862
"RPS13",-0.600304604993721,13.1574709120553,-5.90182799063119,2.47770194461409e-08,2.26697582334421e-06,8.82271353027274
"LOC388813",0.854362465551953,11.0178892608637,5.9008457794616,2.49123613551504e-08,2.26824012045796e-06,8.81757588731783
"MED6",-0.35025912714741,11.2299189721,-5.89844806203296,2.51803275840065e-08,2.28150880755088e-06,8.80733515609124
"CCDC99",-0.273194904231778,9.31873762940768,-5.89421987593166,2.57047400669049e-08,2.31777281811005e-06,8.78773208811818
"STK10",0.84989421465711,9.29501129036714,5.88882376473304,2.64156384966151e-08,2.37008490762626e-06,8.76185332914591
"UNC79",0.63660080531292,7.19391233947867,5.88786831835036,2.65388559171652e-08,2.37008490762626e-06,8.75742771251357
"PPIL1",-0.499603046440683,10.9647434090749,-5.88546542065473,2.68248039749137e-08,2.38421412472269e-06,8.74717071855021
"XLOC_001459",1.17925009770546,11.2072687504455,5.88149346388684,2.73755219014685e-08,2.4216308828953e-06,8.72791047774665
"PMFBP1",0.163688467532587,10.0756879281506,5.87140473909393,2.8724657726986e-08,2.52898932299148e-06,8.68210011722305
"LOC100129858",0.217328787129917,6.78909402345452,5.86545703184899,2.956744241513e-08,2.59096860412395e-06,8.65460322759052
"MTX2",-0.203146511535206,8.64316701845381,-5.86102253313788,3.02115338304342e-08,2.63503868665913e-06,8.6341129784157
"DKFZP547J0410",1.80041511685533,10.2589972072845,5.85917715362453,3.05131907533537e-08,2.64272011926955e-06,8.62473149321505
"C19orf43",-0.429549540791435,11.4586790931917,-5.85762150593398,3.07148179398487e-08,2.64272011926955e-06,8.61840436034598
"SLAMF6",-0.50883429972034,10.7596425818978,-5.8575575218287,3.07243646333508e-08,2.64272011926955e-06,8.61810888408896
"ATP5J",0.845743357017675,11.7705886808763,5.85642206718655,3.09242040912451e-08,2.64770765762885e-06,8.61200977938375
"LOC284570",0.388949945748752,11.2128041421426,5.84138075897459,3.3233704973693e-08,2.83245252663918e-06,8.54346768520249
"TSSK1B",0.672786048590624,10.3111767980469,5.8352834368963,3.42635124088596e-08,2.90694754141529e-06,8.51452153045087
"TAP2",0.278766362794706,8.75291409149291,5.83156999550196,3.48522645662295e-08,2.94351818157771e-06,8.49826062776814
"CRB3",-1.38443883409189,8.84007885169837,-5.82244947867196,3.64607097184135e-08,3.06549165267652e-06,8.45543725073769
"RPL23A",0.170099165330172,11.2355389762493,5.82020591734984,3.68237907540457e-08,3.07689181154955e-06,8.44595359338718
"MYH4",0.396144549713197,11.5430476175328,5.81963315748844,3.69259987027645e-08,3.07689181154955e-06,8.44331890937838
"CASP2",-0.20931873746808,7.79305297708736,-5.81681808620977,3.74323974169327e-08,3.10522532349799e-06,8.43037192502819
"AIM1L",-0.331584038133755,10.4659788211851,-5.81505347433646,3.77532936988199e-08,3.11798772959502e-06,8.4222581188244
"LOC219731",0.532632341074382,8.69565952729224,5.80903986612197,3.88820628709241e-08,3.19706477306519e-06,8.39428227694935
"IARS",-0.229457174079418,11.0962035978006,-5.80362355199612,3.98980850532462e-08,3.26621823473176e-06,8.36973879375508
"C16orf62",-1.01966381708915,14.2832624953083,-5.80153982724636,4.0339590899379e-08,3.28794089142755e-06,8.3593436758003
"CD44",0.397442766111023,11.7156553430699,5.79335878452492,4.19256807951364e-08,3.40236013930966e-06,8.32262685308216
"TREX2",0.345377052028925,8.8604136172389,5.78953212034138,4.27071067444745e-08,3.45077120080354e-06,8.30507672075583
"FRMPD1",-0.484052242816815,10.9614013751508,-5.78815488592746,4.29918226088702e-08,3.45880331463173e-06,8.29876207713006
"ATOH8",-0.54994150706749,8.30693987331159,-5.78175471302295,4.43630891155768e-08,3.55380711734867e-06,8.26896093492329
"LOC284926",-0.274046591523442,6.31482637563348,-5.77920690917982,4.48874502174624e-08,3.56878322351175e-06,8.25775779485808
"NOL12",-0.507364901118846,10.8518022442002,-5.77899905344329,4.49324434784495e-08,3.56878322351175e-06,8.25680575248542
"OR4M1",0.438323951888842,9.70345236954067,5.77520010150399,4.57626043306342e-08,3.59223792962757e-06,8.23940908808692
"NPEPL1",-0.275980607332342,9.44557073474722,-5.77513583347932,4.57767768485238e-08,3.59223792962757e-06,8.23911484361488
"HCN4",0.394543617550418,11.3411190163334,5.77378553739842,4.60755429517931e-08,3.59223792962757e-06,8.23293311656818
"XLOC_006555",0.389562280778461,11.094611175747,5.77369606237039,4.6095407500261e-08,3.59223792962757e-06,8.23252352639231
"ADM2",0.524808129367689,9.72998629736349,5.77334780562666,4.61900403488142e-08,3.59223792962757e-06,8.23060064825745
"RAB24",-0.553501785181363,10.4890082914345,-5.76396572015009,4.83318861567811e-08,3.74321433658224e-06,8.18754100905236
"LOC285173",0.360100101174025,9.6532092890905,5.7619762684272,4.87711653131572e-08,3.76162727508297e-06,8.17890738691027
"UGGT1",0.398083132905267,8.23763478783465,5.7537179077608,5.07474023197822e-08,3.89794347448039e-06,8.14116686517807
"MMS22L",1.7811118883782,10.5557490375133,5.75144631315421,5.1351386820889e-08,3.92495606735742e-06,8.12998968862269
"MIB1",-0.209368071744839,11.6387072307349,-5.75057612301542,5.15196483526691e-08,3.92495606735742e-06,8.12681770748797
"C10orf92",-0.225381160999594,8.85856159550468,-5.74868002184714,5.19912631055922e-08,3.94339554678737e-06,8.11816016539465
"WBP1",0.401428997562428,8.12321828205211,5.7479090501768,5.21842325237868e-08,3.94339554678737e-06,8.11464043329036
"FEM1A",-0.324532822351228,8.01120456770267,-5.74306237859963,5.34134868517913e-08,4.02001101648663e-06,8.09252047734215
"FGFR2",-0.401956260920275,10.9096312241217,-5.73725190802117,5.49245974436906e-08,4.10263971561979e-06,8.06601692919604
"ABCG1",-0.729704011525575,9.4722716723968,-5.7365227709071,5.51669639352499e-08,4.10263971561979e-06,8.06189788765066
"ANKRD26",-0.162473064326429,9.50011874759219,-5.7363201574039,5.51707778526958e-08,4.10263971561979e-06,8.06176843223275
"TREML4",-0.936535659747828,8.9733091248947,-5.73208116368162,5.63552314480316e-08,4.17408886895837e-06,8.04165315002172
"MRPL32",0.160212564857261,7.50249672632429,5.73028917630436,5.67905716587219e-08,4.18970758897251e-06,8.03427929341265
"AQPEP",0.307738098974216,8.77553022563545,5.71772967506725,6.03146543189905e-08,4.43217725536991e-06,7.97709051591218
"GLIPR1L2",0.338496116325318,6.92924601299393,5.71541844423813,6.09860922492572e-08,4.46015903812909e-06,7.96657493968613
